14.157009,17.572523,-2.869544,-3.979417,2.46086,-4.211131,2.689665,-5.787534,-6.269885,-6.505378,1.58742,30.756761,20.315461,21.735994,21.482795,23.157631,21.38979,34.042171,28.300006,25.910378,-2.898797,-2.730482,6.98691,-3.833975,-3.465066,-2.577871,-2.551052,-1.98108,-2.936884,-2.186999,-1.521013,-3.294843,-4.077703,-4.289433,-5.114379,-4.09997,-4.761583,-2.751604,3.402282,1.468622,-4.935862,-6.022907,-5.417062,-4.521727,-5.755953,-6.069701,-5.929269,-6.30978,-6.5997,-4.748959,-3.21225,-3.549561,-3.833081,3.743787,-3.998669
14.424673,17.709895,-2.347584,-3.040589,3.049321,-3.386653,2.892314,-4.429826,-5.063332,-5.470357,1.174208,35.549378,20.491834,22.694602,22.315194,23.999945,24.594706,41.280562,25.910378,34.048688,-1.623041,-2.200084,9.127155,-2.311645,-2.493655,-1.57959,-2.011003,-1.316139,-2.025865,-1.03321,-1.19431,-1.865271,-2.942113,-3.14573,-3.86232,-3.024224,-3.280155,-2.169621,3.225282,1.75972,-2.815159,-3.008142,-2.792678,-2.868004,-3.993123,-4.850929,-4.928617,-4.44571,-5.074294,-3.527513,-1.8892,-2.82375,-2.875642,3.907595,-2.971423
-2.507704,-4.075262,3.077066,6.094371,1.31829,4.111953,0.120624,4.570777,4.290229,4.866509,-0.900214,-2.181414,-5.190961,-4.876884,-4.48494,-4.198837,-2.242278,-0.714786,-2.898797,-1.623041,8.325702,4.100901,4.840624,7.354059,5.255122,5.539066,1.962889,1.815188,5.186398,3.270739,3.084694,5.638498,5.124521,5.979324,6.512613,4.956975,6.15642,3.043926,-0.60076,0.433872,6.39089,7.904343,7.452889,4.568248,4.186768,4.121344,5.693381,5.808959,5.084066,4.003208,3.145562,3.08283,3.055365,-1.123777,3.465579
-2.499077,-2.979451,1.773171,3.619748,0.532286,2.301445,-0.429928,3.166593,3.00866,3.419629,-0.079957,-2.837862,-4.49339,-4.480949,-4.068171,-4.080403,-2.522463,-2.463804,-2.730482,-2.200084,4.100901,3.361431,2.332773,4.127155,3.027616,3.107324,1.929777,1.997661,2.92806,1.856856,1.702881,3.235651,2.949038,3.499863,3.657398,2.779552,3.463333,1.786303,-0.403894,0.209719,3.982859,4.202428,4.387073,2.815368,3.005405,2.869635,3.923354,3.913445,3.894057,2.855672,2.757288,2.832081,2.764308,-0.291413,3.123767
2.212215,2.703603,1.523667,3.217216,1.714778,2.112112,0.826698,2.219671,1.609649,1.646452,-0.50894,10.131199,1.999496,2.744201,3.095421,3.914105,6.44515,12.253009,6.98691,9.127155,4.840624,2.332773,11.615704,4.625708,3.070659,3.656166,0.605148,0.637385,3.214961,2.54461,1.882034,3.982723,2.848653,3.402767,3.283305,2.889894,3.673211,1.621938,0.776432,1.032674,4.025174,4.710848,4.426577,2.485965,1.880059,1.29847,2.234757,2.825535,1.668044,1.146501,1.309625,1.105228,1.03649,-0.000723,1.597268
-2.890726,-4.873996,3.217026,5.792656,1.19996,4.614029,0.000345,5.110771,4.867368,5.464337,-1.033279,-3.320538,-6.087224,-5.807934,-5.378804,-5.164388,-3.153868,-1.495219,-3.833975,-2.311645,7.354059,4.127155,4.625708,8.63776,5.656616,5.854361,2.184291,2.06218,5.603318,3.719098,3.093229,6.356387,5.653249,6.508119,7.042798,5.431278,6.879448,3.465637,-0.706418,0.34683,7.278223,8.753848,8.143999,5.118249,4.687858,4.67203,6.036764,6.555619,5.709466,4.376904,3.433385,3.517685,3.44586,-1.330412,3.972206
-2.62928,-3.780747,2.421483,4.362589,0.875939,3.520076,-0.078353,3.667855,3.525364,3.987908,-0.696829,-3.350726,-5.134051,-5.023328,-4.665827,-4.583799,-2.671444,-2.602268,-3.465066,-2.493655,5.255122,3.027616,3.070659,5.656616,4.765577,4.440834,1.462474,1.311028,4.32564,2.995962,2.511691,4.757327,4.392059,4.974192,5.189798,4.156372,5.215665,2.567974,-0.330297,0.333993,5.174641,5.894621,5.834614,3.686462,3.461886,3.595192,4.428651,4.749651,3.985571,3.056017,2.37642,2.300464,2.354967,-1.218788,2.936091
-2.235764,-3.546837,2.391893,4.370168,0.967054,3.521786,-0.04873,3.752009,3.537687,3.919675,-0.644465,-2.234652,-4.618805,-4.414437,-4.072951,-3.810409,-1.876591,-0.897639,-2.577871,-1.57959,5.539066,3.107324,3.656166,5.854361,4.440834,5.310505,1.55861,1.522584,4.477982,2.901913,2.6737,4.810601,4.347045,5.129129,5.291749,4.160314,5.247589,2.631709,-0.320587,0.440819,5.414379,6.340635,6.037564,3.744742,3.369526,3.499003,4.52255,4.753568,4.131108,3.062375,2.493578,2.520691,2.465443,-0.978176,2.919418
-3.154168,-2.606259,1.088344,2.318378,-0.596246,2.304868,0.296233,3.715019,3.687543,4.104715,0.887395,-2.941064,-3.841342,-3.779927,-3.608073,-3.626924,-2.657917,-2.090771,-2.551052,-2.011003,1.962889,1.929777,0.605148,2.184291,1.462474,1.55861,3.407222,3.446523,1.546961,1.807702,1.040951,2.734908,1.840997,2.563368,2.861686,2.269808,3.019149,1.690761,-0.360473,0.022992,4.083269,4.739703,4.570274,3.147318,3.416578,2.96065,4.047286,4.432062,5.027843,3.944428,3.769006,4.349183,4.104114,1.153748,2.956578
-2.967172,-2.067575,0.806752,2.412116,-0.65989,1.954931,-0.290297,4.02696,4.021334,4.468255,1.12314,-2.189357,-3.237551,-3.165454,-3.067224,-3.106278,-2.270221,-1.225396,-1.98108,-1.316139,1.815188,1.997661,0.637385,2.06218,1.311028,1.522584,3.446523,4.052536,1.49964,1.843631,1.077444,2.691895,1.647548,2.41972,2.578215,2.027096,2.772108,1.437427,-0.477764,-0.101714,4.452468,4.46355,4.958212,3.298888,3.653244,3.097397,4.329379,4.643443,5.466806,4.385774,4.325833,4.869207,4.563103,1.708926,3.235693
-2.491915,-3.745561,2.214406,4.085334,0.89452,3.573611,-0.123967,3.899213,3.677414,4.111189,-0.726488,-2.399043,-4.718735,-4.581982,-4.325505,-4.234382,-2.058046,-1.792222,-2.936884,-2.025865,5.186398,2.92806,3.214961,5.603318,4.32564,4.477982,1.546961,1.49964,5.125995,2.972257,2.662883,4.77495,4.488788,5.176401,5.377031,4.255308,5.286268,2.558811,-0.386906,0.315984,5.240472,6.493583,6.001172,3.670883,3.493365,3.457731,4.572648,5.050011,4.124397,3.325871,2.544743,2.54255,2.552825,-0.938256,2.833502
-3.25555,-3.011922,1.544439,3.007311,-0.17669,3.639764,0.118922,4.230096,4.06139,4.687562,-0.504959,-1.371383,-4.788659,-4.387685,-4.056455,-3.816963,-1.53777,-0.763598,-2.186999,-1.03321,3.270739,1.856856,2.54461,3.719098,2.995962,2.901913,1.807702,1.843631,2.972257,4.597008,1.9419,4.987877,3.616924,4.450697,4.904082,4.223173,6.416238,2.548553,0.211468,0.26771,5.76377,6.451186,6.316112,4.007667,3.975095,3.586243,4.149725,5.452097,4.568671,3.532445,2.994869,2.861347,2.837272,-0.550179,2.720134
-1.390185,-2.080149,1.342072,2.420907,0.398478,2.125332,0.04446,2.279291,2.056246,2.447454,-0.255104,-1.523217,-2.935145,-2.899316,-2.503789,-2.558056,-1.239415,-1.24109,-1.521013,-1.19431,3.084694,1.702881,1.882034,3.093229,2.511691,2.6737,1.040951,1.077444,2.662883,1.9419,2.138916,2.9952,2.692571,3.202136,3.290732,2.645146,3.313172,1.637017,-0.054504,0.203841,3.104361,3.459174,3.535862,2.164679,1.913289,2.126198,2.87211,2.695045,2.497998,2.016308,1.67185,1.63143,1.643125,-0.342418,1.670324
-4.433235,-4.852588,2.498471,4.713772,0.009826,5.038234,0.17545,6.269378,5.862443,6.552887,-0.856174,-2.214156,-6.576686,-6.009241,-5.557404,-5.475538,-2.6321,-0.294626,-3.294843,-1.865271,5.638498,3.235651,3.982723,6.356387,4.757327,4.810601,2.734908,2.691895,4.77495,4.987877,2.9952,9.370847,5.482827,6.584935,7.283359,5.840099,8.173029,3.622689,-0.486162,0.2177,9.262615,9.875412,10.391308,6.119285,5.748841,5.458465,6.785914,7.548078,6.741874,5.351899,4.090646,4.414615,4.293067,-0.856267,4.399422
-3.970438,-4.731796,2.36084,4.24326,0.333428,4.417147,-0.07794,4.523453,4.324456,4.982982,-0.856303,-3.405471,-6.543896,-6.287539,-5.862299,-5.746046,-2.829998,-2.735226,-4.077703,-2.942113,5.124521,2.949038,2.848653,5.653249,4.392059,4.347045,1.840997,1.647548,4.488788,3.616924,2.692571,5.482827,5.762705,6.03154,6.445749,5.250364,6.548744,3.123272,-0.315918,0.296967,6.303724,7.697125,7.08575,4.432694,4.294193,4.250056,5.106792,6.000587,5.028967,3.913311,2.89984,2.919115,2.980385,-1.401456,3.3076
-4.901281,-5.474987,2.678841,4.903277,0.21462,5.321632,0.078269,5.785277,5.455343,6.316194,-0.924708,-3.671367,-7.824693,-7.422815,-6.978508,-6.647241,-3.253165,-2.430178,-4.289433,-3.14573,5.979324,3.499863,3.402767,6.508119,4.974192,5.129129,2.563368,2.41972,5.176401,4.450697,3.202136,6.584935,6.03154,8.261857,7.855712,6.490702,8.055702,3.889877,-0.138706,0.385644,7.661236,9.868238,8.731529,5.493474,5.268313,5.138317,6.450591,7.636179,6.449906,4.947003,3.995628,3.924898,4.072032,-1.275632,4.102343
-5.64629,-6.770124,2.950108,5.222263,0.025969,6.187098,0.240028,6.553197,6.137827,7.010993,-1.149323,-4.607277,-8.435763,-8.051869,-7.684659,-7.261946,-3.902651,-3.584426,-5.114379,-3.86232,6.512613,3.657398,3.283305,7.042798,5.189798,5.291749,2.861686,2.578215,5.377031,4.904082,3.290732,7.283359,6.445749,7.855712,10.374816,6.919154,8.97234,4.441558,-0.58076,0.349254,8.541591,12.510186,9.609775,6.376196,5.909926,5.642895,7.091968,8.277245,7.220783,5.512411,4.291003,4.298571,4.408355,-1.587268,4.257032
-4.636261,-4.958709,2.348848,4.177296,-0.081246,5.034352,0.175424,5.230997,5.076602,5.863239,-0.865235,-3.423356,-7.078837,-6.808003,-6.437597,-6.0726,-3.070366,-2.661767,-4.09997,-3.024224,4.956975,2.779552,2.889894,5.431278,4.156372,4.160314,2.269808,2.027096,4.255308,4.223173,2.645146,5.840099,5.250364,6.490702,6.919154,6.437725,7.432875,3.537837,-0.217635,0.418457,6.883192,8.955009,7.74215,4.9558,4.851612,4.596659,5.48895,6.912119,5.751198,4.523589,3.45769,3.348896,3.516012,-1.182666,3.465579
-6.10415,-6.322488,2.803441,5.289624,-0.289133,6.567419,0.353359,6.779338,6.49133,7.727318,-1.138051,-3.898692,-8.933884,-8.215096,-7.933362,-7.433914,-3.625766,-2.45528,-4.761583,-3.280155,6.15642,3.463333,3.673211,6.879448,5.215665,5.247589,3.019149,2.772108,5.286268,6.416238,3.313172,8.173029,6.548744,8.055702,8.97234,7.432875,11.1848,4.642272,-0.016775,0.42053,9.178695,12.226887,10.214719,6.724442,6.300427,6.006208,7.215218,9.037923,7.676955,5.997115,4.574422,4.58532,4.67602,-1.491722,4.466058
-3.004571,-3.30109,1.753322,2.611004,-0.107752,3.674758,0.546344,3.38281,3.196317,3.553917,-0.44888,-2.406957,-4.587673,-4.373533,-4.146144,-4.046201,-1.753406,-2.071141,-2.751604,-2.169621,3.043926,1.786303,1.621938,3.465637,2.567974,2.631709,1.690761,1.437427,2.558811,2.548553,1.637017,3.622689,3.123272,3.889877,4.441558,3.537837,4.642272,3.155262,0.035746,0.495312,4.389489,6.318695,4.809969,3.472153,3.137561,3.055669,3.438941,4.277452,3.592141,2.763321,2.2816,2.253487,2.296003,-0.814778,2.204048
1.612292,2.542175,-0.187941,-0.591237,0.367503,-0.190519,0.869746,-1.233286,-1.175733,-1.162665,0.379948,3.794162,1.257607,1.378132,1.935949,2.156909,2.983547,3.571098,3.402282,3.225282,-0.60076,-0.403894,0.776432,-0.706418,-0.330297,-0.320587,-0.360473,-0.477764,-0.386906,0.211468,-0.054504,-0.486162,-0.315918,-0.138706,-0.58076,-0.217635,-0.016775,0.035746,1.483064,0.638217,-0.845949,-1.021682,-1.083917,-0.555882,-0.861416,-0.761517,-1.15321,-1.23985,-1.352014,-1.119982,-0.680866,-0.832056,-0.763332,0.235872,-0.479604
0.421741,1.00463,0.485853,0.508504,0.42707,0.643709,0.51958,-0.052091,-0.080888,0.008878,0.090404,2.888061,-0.225523,-0.140165,0.318541,0.493667,1.978903,1.300712,1.468622,1.75972,0.433872,0.209719,1.032674,0.34683,0.333993,0.440819,0.022992,-0.101714,0.315984,0.26771,0.203841,0.2177,0.296967,0.385644,0.349254,0.418457,0.42053,0.495312,0.638217,1.129502,0.317679,0.968908,0.255689,0.488905,0.061518,0.094251,-0.106989,0.06466,-0.135428,-0.298761,-0.016584,-0.158613,-0.115566,-0.059349,0.097008
-6.390031,-6.257865,2.907105,5.829602,-0.533814,6.48912,-0.051233,8.891486,8.256417,9.123395,-0.682831,-3.129662,-8.583535,-7.776992,-7.544015,-7.201786,-3.701189,-1.414256,-4.935862,-2.815159,6.39089,3.982859,4.025174,7.278223,5.174641,5.414379,4.083269,4.452468,5.240472,5.76377,3.104361,9.262615,6.303724,7.661236,8.541591,6.883192,9.178695,4.389489,-0.845949,0.317679,14.074697,13.354133,14.846895,8.902843,8.450326,7.505169,8.905643,10.247311,9.948841,7.573539,6.472542,6.556466,6.257625,-0.478044,5.893253
-8.210045,-8.876938,3.552549,6.487793,-0.752804,9.347145,1.290177,10.254527,9.446314,10.593909,-1.554828,-3.232978,-10.149865,-9.211986,-9.269945,-8.445499,-3.690117,-1.134012,-6.022907,-3.008142,7.904343,4.202428,4.710848,8.753848,5.894621,6.340635,4.739703,4.46355,6.493583,6.451186,3.459174,9.875412,7.697125,9.868238,12.510186,8.955009,12.226887,6.318695,-1.021682,0.968908,13.354133,23.08154,14.944942,10.815705,9.23201,8.18963,10.314838,12.642117,11.208048,8.880199,6.621817,7.032839,6.880686,-1.700523,5.947228
-7.140891,-7.244597,3.217994,6.386565,-0.620676,7.181412,-0.025649,9.737007,9.070359,9.920269,-0.764933,-3.241617,-9.642768,-8.754788,-8.53938,-8.026588,-3.774743,-1.148098,-5.417062,-2.792678,7.452889,4.387073,4.426577,8.143999,5.834614,6.037564,4.570274,4.958212,6.001172,6.316112,3.535862,10.391308,7.08575,8.731529,9.609775,7.74215,10.214719,4.809969,-1.083917,0.255689,14.846895,14.944942,17.211948,9.688854,9.220323,8.29944,10.100727,11.354544,10.940267,8.685833,7.104983,7.269176,7.080391,-0.344428,6.454702
-5.164681,-4.996767,2.329155,4.495253,-0.528782,5.041613,0.287474,6.690882,6.28601,6.83603,-0.524575,-3.517081,-6.826895,-6.529617,-6.126447,-5.968102,-3.49108,-2.866981,-4.521727,-2.868004,4.568248,2.815368,2.485965,5.118249,3.686462,3.744742,3.147318,3.298888,3.670883,4.007667,2.164679,6.119285,4.432694,5.493474,6.376196,4.9558,6.724442,3.472153,-0.555882,0.488905,8.902843,10.815705,9.688854,7.863355,6.506765,5.872936,6.720211,7.941304,7.24822,5.462187,4.627304,4.822399,4.646708,-0.666176,4.158358
-6.375682,-5.507045,2.188817,4.552807,-0.915487,4.547238,-0.529295,7.438333,7.22892,7.736728,-0.330103,-5.208466,-8.250774,-8.080307,-7.826327,-7.557253,-4.73609,-4.464161,-5.755953,-3.993123,4.186768,3.005405,1.880059,4.687858,3.461886,3.369526,3.416578,3.653244,3.493365,3.975095,1.913289,5.748841,4.294193,5.268313,5.909926,4.851612,6.300427,3.137561,-0.861416,0.061518,8.450326,9.23201,9.220323,6.506765,7.483427,6.165386,7.376199,9.11111,8.212777,6.57909,5.601166,5.316956,5.101378,-0.516903,4.689559
-5.914109,-5.75132,2.276953,4.240962,-0.72473,4.335429,-0.589355,6.427016,6.342365,6.715704,-0.297057,-6.044614,-8.199134,-7.964902,-7.865557,-7.770189,-4.956183,-5.464252,-6.069701,-4.850929,4.121344,2.869635,1.29847,4.67203,3.595192,3.499003,2.96065,3.097397,3.457731,3.586243,2.126198,5.458465,4.250056,5.138317,5.642895,4.596659,6.006208,3.055669,-0.761517,0.094251,7.505169,8.18963,8.29944,5.872936,6.165386,6.244923,6.533082,7.563092,7.069201,5.797447,4.601561,4.548057,4.513369,-0.766781,4.24731
-6.65275,-6.508035,2.568738,5.516905,-0.661021,5.055502,-0.54059,7.924626,7.697403,8.773192,-0.229108,-6.378146,-8.932704,-8.792059,-8.581453,-8.349611,-5.856764,-4.908539,-5.929269,-4.928617,5.693381,3.923354,2.234757,6.036764,4.428651,4.52255,4.047286,4.329379,4.572648,4.149725,2.87211,6.785914,5.106792,6.450591,7.091968,5.48895,7.215218,3.438941,-1.15321,-0.106989,8.905643,10.314838,10.100727,6.720211,7.376199,6.533082,10.221703,9.575922,9.698553,7.721863,6.349512,6.34666,6.026644,-0.239002,5.30473
